date,country,total.confirmation,X,X.1
20191224,320000,0,NA,NA
20191225,320000,0,NA,NA
20191226,320000,0,NA,NA
20191227,320000,0,NA,NA
20191228,320000,0,NA,NA
20191229,320000,0,NA,NA
20191230,320000,1,NA,NA
20191231,320000,1,NA,NA
20200101,320000,1,NA,NA
20200102,320000,1,NA,NA
20200103,320000,1,NA,NA
20200104,320000,1,NA,NA
20200105,320000,1,NA,NA
20200106,320000,1,NA,NA
20200107,320000,1,NA,NA
20200108,320000,1,NA,NA
20200109,320000,2,NA,NA
20200110,320000,2,NA,NA
20200111,320000,2,NA,NA
20200112,320000,2,NA,NA
20200113,320000,2,NA,NA
20200114,320000,3,NA,NA
20200115,320000,3,NA,NA
20200116,320000,4,NA,NA
20200117,320000,4,NA,NA
20200118,320000,5,NA,NA
20200119,320000,5,NA,NA
20200120,320000,6,NA,NA
20200121,320000,7,NA,NA
20200122,320000,7,NA,NA
20200123,320000,9,NA,NA
20200124,320000,18,NA,NA
20200125,320000,31,NA,NA
20200126,320000,47,NA,NA
20200127,320000,70,NA,NA
20200128,320000,99,NA,NA
20200129,320000,129,NA,NA
20200130,320000,168,NA,NA
20200131,320000,202,NA,NA
20200201,320000,236,NA,NA
20200202,320000,271,NA,NA
20200203,320000,308,NA,NA
20200204,320000,341,NA,NA
20200205,320000,373,NA,NA
20200206,320000,408,NA,NA
20200207,320000,439,NA,NA
20200208,320000,468,NA,NA
20200209,320000,492,NA,NA
20200210,320000,515,NA,NA
20200211,320000,543,NA,NA
20200212,320000,570,NA,NA
20200213,320000,593,NA,NA
20200214,320000,604,NA,NA
20200215,320000,617,NA,NA
20200216,320000,626,NA,NA
20200217,320000,629,NA,NA
20200218,320000,631,NA,NA
20200219,320000,631,NA,NA
20200220,320000,631,NA,NA
20200221,320000,631,NA,NA
20200222,320000,631,NA,NA
20200223,320000,631,NA,NA
20200224,320000,631,NA,NA
20200225,320000,631,NA,NA
20200226,320000,631,NA,NA
20200227,320000,631,NA,NA
20200228,320000,631,NA,NA
20200229,320000,631,NA,NA
20200301,320000,631,NA,NA
20200302,320000,631,NA,NA
20200303,320000,631,NA,NA
20200304,320000,631,NA,NA
20200305,320000,631,NA,NA
20200306,320000,631,NA,NA
20200307,320000,631,NA,NA
20200308,320000,631,NA,NA
20200309,320000,631,NA,NA
20200310,320000,631,NA,NA
20200311,320000,631,NA,NA
20200312,320000,631,NA,NA
20200313,320000,631,NA,NA
20200314,320000,631,NA,NA
20200315,320000,631,NA,NA
20200316,320000,631,NA,NA
20200317,320000,631,NA,NA
20200318,320000,631,NA,NA
20200319,320000,631,NA,NA
20200320,320000,631,NA,NA
20200321,320000,633,NA,NA
20200322,320000,633,NA,NA
20200323,320000,636,NA,NA
20200324,320000,640,NA,NA
20200325,320000,642,NA,NA
20200326,320000,643,NA,NA
20200327,320000,643,NA,NA
20200328,320000,646,NA,NA
20200329,320000,647,NA,NA
20200330,320000,648,NA,NA
20200331,320000,648,NA,NA
20200401,320000,649,NA,NA
20200402,320000,653,NA,NA
20200403,320000,653,NA,NA
20200404,320000,653,NA,NA
20200405,320000,653,NA,NA
20200406,320000,653,NA,NA
20200407,320000,653,NA,NA
20200408,320000,653,NA,NA
20200409,320000,653,NA,NA
20200410,320000,654,NA,NA
20200411,320000,655,NA,NA
20200412,320000,655,NA,NA
20200413,320000,655,NA,NA
20200414,320000,655,NA,NA
20200415,320000,655,NA,NA
20200416,320000,655,NA,NA
20200417,320000,655,NA,NA
20200418,320000,655,NA,NA
20200419,320000,655,NA,NA
20200420,320000,655,NA,NA
20200421,320000,655,NA,NA
20200422,320000,655,NA,NA
20200423,320000,655,NA,NA
20200424,320000,655,NA,NA
20200425,320000,655,NA,NA
20200426,320000,655,NA,NA
20200427,320000,655,NA,NA
20200428,320000,655,NA,NA
20200429,320000,655,NA,NA
20200430,320000,655,NA,NA
20200501,320000,655,NA,NA
20191210,310000,0,NA,NA
20191211,310000,0,NA,NA
20191212,310000,0,NA,NA
20191213,310000,0,NA,NA
20191214,310000,0,NA,NA
20191215,310000,0,NA,NA
20191216,310000,0,NA,NA
20191217,310000,0,NA,NA
20191218,310000,0,NA,NA
20191219,310000,0,NA,NA
20191220,310000,0,NA,NA
20191221,310000,0,NA,NA
20191222,310000,0,NA,NA
20191223,310000,0,NA,NA
20191224,310000,0,NA,NA
20191225,310000,0,NA,NA
20191226,310000,0,NA,NA
20191227,310000,0,NA,NA
20191228,310000,0,NA,NA
20191229,310000,0,NA,NA
20191230,310000,0,NA,NA
20191231,310000,0,NA,NA
20200101,310000,0,NA,NA
20200102,310000,0,NA,NA
20200103,310000,1,NA,NA
20200104,310000,1,NA,NA
20200105,310000,1,NA,NA
20200106,310000,1,NA,NA
20200107,310000,2,NA,NA
20200108,310000,2,NA,NA
20200109,310000,3,NA,NA
20200110,310000,3,NA,NA
20200111,310000,4,NA,NA
20200112,310000,5,NA,NA
20200113,310000,5,NA,NA
20200114,310000,7,NA,NA
20200115,310000,9,NA,NA
20200116,310000,11,NA,NA
20200117,310000,13,NA,NA
20200118,310000,15,NA,NA
20200119,310000,17,NA,NA
20200120,310000,20,NA,NA
20200121,310000,22,NA,NA
20200122,310000,25,NA,NA
20200123,310000,20,NA,NA
20200124,310000,33,NA,NA
20200125,310000,40,NA,NA
20200126,310000,53,NA,NA
20200127,310000,66,NA,NA
20200128,310000,80,NA,NA
20200129,310000,101,NA,NA
20200130,310000,128,NA,NA
20200131,310000,153,NA,NA
20200201,310000,177,NA,NA
20200202,310000,193,NA,NA
20200203,310000,208,NA,NA
20200204,310000,233,NA,NA
20200205,310000,254,NA,NA
20200206,310000,269,NA,NA
20200207,310000,281,NA,NA
20200208,310000,292,NA,NA
20200209,310000,295,NA,NA
20200210,310000,302,NA,NA
20200211,310000,306,NA,NA
20200212,310000,313,NA,NA
20200213,310000,318,NA,NA
20200214,310000,326,NA,NA
20200215,310000,328,NA,NA
20200216,310000,331,NA,NA
20200217,310000,333,NA,NA
20200218,310000,333,NA,NA
20200219,310000,333,NA,NA
20200220,310000,334,NA,NA
20200221,310000,334,NA,NA
20200222,310000,335,NA,NA
20200223,310000,335,NA,NA
20200224,310000,335,NA,NA
20200225,310000,336,NA,NA
20200226,310000,337,NA,NA
20200227,310000,337,NA,NA
20200228,310000,337,NA,NA
20200229,310000,337,NA,NA
20200301,310000,337,NA,NA
20200302,310000,338,NA,NA
20200303,310000,338,NA,NA
20200304,310000,338,NA,NA
20200305,310000,339,NA,NA
20200306,310000,342,NA,NA
20200307,310000,342,NA,NA
20200308,310000,342,NA,NA
20200309,310000,342,NA,NA
20200310,310000,344,NA,NA
20200311,310000,344,NA,NA
20200312,310000,346,NA,NA
20200313,310000,350,NA,NA
20200314,310000,353,NA,NA
20200315,310000,355,NA,NA
20200316,310000,358,NA,NA
20200317,310000,361,NA,NA
20200318,310000,363,NA,NA
20200319,310000,371,NA,NA
20200320,310000,380,NA,NA
20200321,310000,394,NA,NA
20200322,310000,404,NA,NA
20200323,310000,414,NA,NA
20200324,310000,433,NA,NA
20200325,310000,451,NA,NA
20200326,310000,468,NA,NA
20200327,310000,485,NA,NA
20200328,310000,492,NA,NA
20200329,310000,498,NA,NA
20200330,310000,509,NA,NA
20200331,310000,516,NA,NA
20200401,310000,522,NA,NA
20200402,310000,526,NA,NA
20200403,310000,529,NA,NA
20200404,310000,531,NA,NA
20200405,310000,536,NA,NA
20200406,310000,538,NA,NA
20200407,310000,543,NA,NA
20200408,310000,552,NA,NA
20200409,310000,555,NA,NA
20200410,310000,555,NA,NA
20200411,310000,607,NA,NA
20200412,310000,618,NA,NA
20200413,310000,618,NA,NA
20200414,310000,622,NA,NA
20200415,310000,628,NA,NA
20200416,310000,628,NA,NA
20200417,310000,628,NA,NA
20200418,310000,635,NA,NA
20200419,310000,638,NA,NA
20200420,310000,638,NA,NA
20200421,310000,639,NA,NA
20200422,310000,640,NA,NA
20200423,310000,641,NA,NA
20200424,310000,641,NA,NA
20200425,310000,642,NA,NA
20200426,310000,642,NA,NA
20200427,310000,644,NA,NA
20200428,310000,645,NA,NA
20200429,310000,647,NA,NA
20200430,310000,652,NA,NA
20200501,310000,652,NA,NA
20191210,510000,0,NA,NA
20191211,510000,0,NA,NA
20191212,510000,0,NA,NA
20191213,510000,0,NA,NA
20191214,510000,0,NA,NA
20191215,510000,0,NA,NA
20191216,510000,0,NA,NA
20191217,510000,0,NA,NA
20191218,510000,0,NA,NA
20191219,510000,0,NA,NA
20191220,510000,0,NA,NA
20191221,510000,0,NA,NA
20191222,510000,0,NA,NA
20191223,510000,0,NA,NA
20191224,510000,0,NA,NA
20191225,510000,0,NA,NA
20191226,510000,0,NA,NA
20191227,510000,0,NA,NA
20191228,510000,0,NA,NA
20191229,510000,0,NA,NA
20191230,510000,0,NA,NA
20191231,510000,0,NA,NA
20200101,510000,0,NA,NA
20200102,510000,0,NA,NA
20200103,510000,0,NA,NA
20200104,510000,0,NA,NA
20200105,510000,0,NA,NA
20200106,510000,0,NA,NA
20200107,510000,0,NA,NA
20200108,510000,0,NA,NA
20200109,510000,0,NA,NA
20200110,510000,0,NA,NA
20200111,510000,0,NA,NA
20200112,510000,1,NA,NA
20200113,510000,1,NA,NA
20200114,510000,1,NA,NA
20200115,510000,2,NA,NA
20200116,510000,3,NA,NA
20200117,510000,4,NA,NA
20200118,510000,5,NA,NA
20200119,510000,7,NA,NA
20200120,510000,9,NA,NA
20200121,510000,12,NA,NA
20200122,510000,14,NA,NA
20200123,510000,15,NA,NA
20200124,510000,28,NA,NA
20200125,510000,44,NA,NA
20200126,510000,69,NA,NA
20200127,510000,90,NA,NA
20200128,510000,108,NA,NA
20200129,510000,142,NA,NA
20200130,510000,177,NA,NA
20200131,510000,207,NA,NA
20200201,510000,231,NA,NA
20200202,510000,254,NA,NA
20200203,510000,282,NA,NA
20200204,510000,301,NA,NA
20200205,510000,321,NA,NA
20200206,510000,344,NA,NA
20200207,510000,363,NA,NA
20200208,510000,386,NA,NA
20200209,510000,405,NA,NA
20200210,510000,417,NA,NA
20200211,510000,436,NA,NA
20200212,510000,451,NA,NA
20200213,510000,463,NA,NA
20200214,510000,470,NA,NA
20200215,510000,481,NA,NA
20200216,510000,495,NA,NA
20200217,510000,508,NA,NA
20200218,510000,514,NA,NA
20200219,510000,520,NA,NA
20200220,510000,525,NA,NA
20200221,510000,526,NA,NA
20200222,510000,526,NA,NA
20200223,510000,527,NA,NA
20200224,510000,529,NA,NA
20200225,510000,531,NA,NA
20200226,510000,534,NA,NA
20200227,510000,538,NA,NA
20200228,510000,538,NA,NA
20200229,510000,538,NA,NA
20200301,510000,538,NA,NA
20200302,510000,538,NA,NA
20200303,510000,538,NA,NA
20200304,510000,539,NA,NA
20200305,510000,539,NA,NA
20200306,510000,539,NA,NA
20200307,510000,539,NA,NA
20200308,510000,539,NA,NA
20200309,510000,539,NA,NA
20200310,510000,539,NA,NA
20200311,510000,539,NA,NA
20200312,510000,539,NA,NA
20200313,510000,539,NA,NA
20200314,510000,539,NA,NA
20200315,510000,539,NA,NA
20200316,510000,539,NA,NA
20200317,510000,540,NA,NA
20200318,510000,540,NA,NA
20200319,510000,541,NA,NA
20200320,510000,542,NA,NA
20200321,510000,543,NA,NA
20200322,510000,543,NA,NA
20200323,510000,545,NA,NA
20200324,510000,547,NA,NA
20200325,510000,547,NA,NA
20200326,510000,548,NA,NA
20200327,510000,548,NA,NA
20200328,510000,550,NA,NA
20200329,510000,552,NA,NA
20200330,510000,554,NA,NA
20200331,510000,556,NA,NA
20200401,510000,558,NA,NA
20200402,510000,559,NA,NA
20200403,510000,561,NA,NA
20200404,510000,562,NA,NA
20200405,510000,563,NA,NA
20200406,510000,564,NA,NA
20200407,510000,564,NA,NA
20200408,510000,564,NA,NA
20200409,510000,564,NA,NA
20200410,510000,564,NA,NA
20200411,510000,564,NA,NA
20200412,510000,564,NA,NA
20200413,510000,564,NA,NA
20200414,510000,564,NA,NA
20200415,510000,564,NA,NA
20200416,510000,564,NA,NA
20200417,510000,565,NA,NA
20200418,510000,565,NA,NA
20200419,510000,565,NA,NA
20200420,510000,565,NA,NA
20200421,510000,565,NA,NA
20200422,510000,565,NA,NA
20200423,510000,565,NA,NA
20200424,510000,565,NA,NA
20200425,510000,565,NA,NA
20200426,510000,565,NA,NA
20200427,510000,565,NA,NA
20200428,510000,565,NA,NA
20200429,510000,565,NA,NA
20200430,510000,565,NA,NA
20200501,510000,565,NA,NA
20191210,450000,0,NA,NA
20191211,450000,0,NA,NA
20191212,450000,0,NA,NA
20191213,450000,0,NA,NA
20191214,450000,0,NA,NA
20191215,450000,0,NA,NA
20191216,450000,0,NA,NA
20191217,450000,0,NA,NA
20191218,450000,0,NA,NA
20191219,450000,0,NA,NA
20191220,450000,0,NA,NA
20191221,450000,0,NA,NA
20191222,450000,0,NA,NA
20191223,450000,0,NA,NA
20191224,450000,0,NA,NA
20191225,450000,0,NA,NA
20191226,450000,0,NA,NA
20191227,450000,0,NA,NA
20191228,450000,0,NA,NA
20191229,450000,0,NA,NA
20191230,450000,0,NA,NA
20191231,450000,0,NA,NA
20200101,450000,0,NA,NA
20200102,450000,0,NA,NA
20200103,450000,0,NA,NA
20200104,450000,0,NA,NA
20200105,450000,0,NA,NA
20200106,450000,0,NA,NA
20200107,450000,0,NA,NA
20200108,450000,0,NA,NA
20200109,450000,0,NA,NA
20200110,450000,0,NA,NA
20200111,450000,0,NA,NA
20200112,450000,1,NA,NA
20200113,450000,1,NA,NA
20200114,450000,1,NA,NA
20200115,450000,1,NA,NA
20200116,450000,2,NA,NA
20200117,450000,3,NA,NA
20200118,450000,3,NA,NA
20200119,450000,4,NA,NA
20200120,450000,6,NA,NA
20200121,450000,8,NA,NA
20200122,450000,10,NA,NA
20200123,450000,13,NA,NA
20200124,450000,23,NA,NA
20200125,450000,33,NA,NA
20200126,450000,46,NA,NA
20200127,450000,51,NA,NA
20200128,450000,58,NA,NA
20200129,450000,78,NA,NA
20200130,450000,87,NA,NA
20200131,450000,100,NA,NA
20200201,450000,111,NA,NA
20200202,450000,127,NA,NA
20200203,450000,139,NA,NA
20200204,450000,150,NA,NA
20200205,450000,168,NA,NA
20200206,450000,172,NA,NA
20200207,450000,183,NA,NA
20200208,450000,195,NA,NA
20200209,450000,210,NA,NA
20200210,450000,215,NA,NA
20200211,450000,222,NA,NA
20200212,450000,222,NA,NA
20200213,450000,226,NA,NA
20200214,450000,235,NA,NA
20200215,450000,237,NA,NA
20200216,450000,238,NA,NA
20200217,450000,242,NA,NA
20200218,450000,244,NA,NA
20200219,450000,245,NA,NA
20200220,450000,246,NA,NA
20200221,450000,249,NA,NA
20200222,450000,249,NA,NA
20200223,450000,251,NA,NA
20200224,450000,252,NA,NA
20200225,450000,252,NA,NA
20200226,450000,252,NA,NA
20200227,450000,252,NA,NA
20200228,450000,252,NA,NA
20200229,450000,252,NA,NA
20200301,450000,252,NA,NA
20200302,450000,252,NA,NA
20200303,450000,252,NA,NA
20200304,450000,252,NA,NA
20200305,450000,252,NA,NA
20200306,450000,252,NA,NA
20200307,450000,252,NA,NA
20200308,450000,252,NA,NA
20200309,450000,252,NA,NA
20200310,450000,252,NA,NA
20200311,450000,252,NA,NA
20200312,450000,252,NA,NA
20200313,450000,252,NA,NA
20200314,450000,252,NA,NA
20200315,450000,252,NA,NA
20200316,450000,253,NA,NA
20200317,450000,253,NA,NA
20200318,450000,253,NA,NA
20200319,450000,253,NA,NA
20200320,450000,253,NA,NA
20200321,450000,253,NA,NA
20200322,450000,253,NA,NA
20200323,450000,253,NA,NA
20200324,450000,253,NA,NA
20200325,450000,253,NA,NA
20200326,450000,253,NA,NA
20200327,450000,253,NA,NA
20200328,450000,253,NA,NA
20200329,450000,253,NA,NA
20200330,450000,253,NA,NA
20200331,450000,253,NA,NA
20200401,450000,253,NA,NA
20200402,450000,253,NA,NA
20200403,450000,253,NA,NA
20200404,450000,253,NA,NA
20200405,450000,253,NA,NA
20200406,450000,253,NA,NA
20200407,450000,253,NA,NA
20200408,450000,253,NA,NA
20200409,450000,253,NA,NA
20200410,450000,253,NA,NA
20200411,450000,253,NA,NA
20200412,450000,253,NA,NA
20200413,450000,253,NA,NA
20200414,450000,253,NA,NA
20200415,450000,253,NA,NA
20200416,450000,253,NA,NA
20200417,450000,253,NA,NA
20200418,450000,253,NA,NA
20200419,450000,253,NA,NA
20200420,450000,253,NA,NA
20200421,450000,253,NA,NA
20200422,450000,253,NA,NA
20200423,450000,253,NA,NA
20200424,450000,253,NA,NA
20200425,450000,253,NA,NA
20200426,450000,253,NA,NA
20200427,450000,253,NA,NA
20200428,450000,253,NA,NA
20200429,450000,253,NA,NA
20200430,450000,253,NA,NA
20200501,450000,253,NA,NA
20191210,440000,0,NA,NA
20191211,440000,0,NA,NA
20191212,440000,0,NA,NA
20191213,440000,0,NA,NA
20191214,440000,0,NA,NA
20191215,440000,0,NA,NA
20191216,440000,0,NA,NA
20191217,440000,0,NA,NA
20191218,440000,0,NA,NA
20191219,440000,0,NA,NA
20191220,440000,0,NA,NA
20191221,440000,0,NA,NA
20191222,440000,0,NA,NA
20191223,440000,0,NA,NA
20191224,440000,0,NA,NA
20191225,440000,0,NA,NA
20191226,440000,0,NA,NA
20191227,440000,0,NA,NA
20191228,440000,0,NA,NA
20191229,440000,0,NA,NA
20191230,440000,0,NA,NA
20191231,440000,0,NA,NA
20200101,440000,0,NA,NA
20200102,440000,0,NA,NA
20200103,440000,0,NA,NA
20200104,440000,1,NA,NA
20200105,440000,1,NA,NA
20200106,440000,2,NA,NA
20200107,440000,3,NA,NA
20200108,440000,5,NA,NA
20200109,440000,7,NA,NA
20200110,440000,11,NA,NA
20200111,440000,15,NA,NA
20200112,440000,22,NA,NA
20200113,440000,30,NA,NA
20200114,440000,51,NA,NA
20200115,440000,75,NA,NA
20200116,440000,104,NA,NA
20200117,440000,137,NA,NA
20200118,440000,176,NA,NA
20200119,440000,219,NA,NA
20200120,440000,267,NA,NA
20200121,440000,319,NA,NA
20200122,440000,376,NA,NA
20200123,440000,437,NA,NA
20200124,440000,439.516323,NA,NA
20200125,440000,482.3244098,NA,NA
20200126,440000,521.3009109,NA,NA
20200127,440000,556.9011967,NA,NA
20200128,440000,589.5819052,NA,NA
20200129,440000,619.7448133,NA,NA
20200130,440000,647.9791845,NA,NA
20200131,440000,675.0725525,NA,NA
20200201,440000,701.6306273,NA,NA
20200202,440000,728.5798937,NA,NA
20200203,440000,797,NA,NA
20200204,440000,870,NA,NA
20200205,440000,944,NA,NA
20200206,440000,1018,NA,NA
20200207,440000,1075,NA,NA
20200208,440000,1120,NA,NA
20200209,440000,1151,NA,NA
20200210,440000,1177,NA,NA
20200211,440000,1219,NA,NA
20200212,440000,1241,NA,NA
20200213,440000,1261,NA,NA
20200214,440000,1294,NA,NA
20200215,440000,1316,NA,NA
20200216,440000,1322,NA,NA
20200217,440000,1328,NA,NA
20200218,440000,1331,NA,NA
20200219,440000,1332,NA,NA
20200220,440000,1333,NA,NA
20200221,440000,1339,NA,NA
20200222,440000,1342,NA,NA
20200223,440000,1345,NA,NA
20200224,440000,1347,NA,NA
20200225,440000,1347,NA,NA
20200226,440000,1347,NA,NA
20200227,440000,1348,NA,NA
20200228,440000,1349,NA,NA
20200229,440000,1349,NA,NA
20200301,440000,1350,NA,NA
20200302,440000,1350,NA,NA
20200303,440000,1350,NA,NA
20200304,440000,1350,NA,NA
20200305,440000,1351,NA,NA
20200306,440000,1352,NA,NA
20200307,440000,1352,NA,NA
20200308,440000,1352,NA,NA
20200309,440000,1353,NA,NA
20200310,440000,1353,NA,NA
20200311,440000,1356,NA,NA
20200312,440000,1356,NA,NA
20200313,440000,1356,NA,NA
20200314,440000,1357,NA,NA
20200315,440000,1361,NA,NA
20200316,440000,1364,NA,NA
20200317,440000,1369,NA,NA
20200318,440000,1378,NA,NA
20200319,440000,1392,NA,NA
20200320,440000,1399,NA,NA
20200321,440000,1407,NA,NA
20200322,440000,1413,NA,NA
20200323,440000,1428,NA,NA
20200324,440000,1433,NA,NA
20200325,440000,1444,NA,NA
20200326,440000,1456,NA,NA
20200327,440000,1467,NA,NA
20200328,440000,1475,NA,NA
20200329,440000,1484,NA,NA
20200330,440000,1490,NA,NA
20200331,440000,1501,NA,NA
20200401,440000,1507,NA,NA
20200402,440000,1514,NA,NA
20200403,440000,1516,NA,NA
20200404,440000,1524,NA,NA
20200405,440000,1532,NA,NA
20200406,440000,1533,NA,NA
20200407,440000,1536,NA,NA
20200408,440000,1539,NA,NA
20200409,440000,1544,NA,NA
20200410,440000,1548,NA,NA
20200411,440000,1552,NA,NA
20200412,440000,1555,NA,NA
20200413,440000,1564,NA,NA
20200414,440000,1566,NA,NA
20200415,440000,1571,NA,NA
20200416,440000,1571,NA,NA
20200417,440000,1573,NA,NA
20200418,440000,1574,NA,NA
20200419,440000,1575,NA,NA
20200420,440000,1576,NA,NA
20200421,440000,1576,NA,NA
20200422,440000,1578,NA,NA
20200423,440000,1579,NA,NA
20200424,440000,1579,NA,NA
20200425,440000,1580,NA,NA
20200426,440000,1581,NA,NA
20200427,440000,1581,NA,NA
20200428,440000,1582,NA,NA
20200429,440000,1582,NA,NA
20200430,440000,1582,NA,NA
20200501,440000,1582,NA,NA
20191210,350000,0,NA,NA
20191211,350000,0,NA,NA
20191212,350000,0,NA,NA
20191213,350000,0,NA,NA
20191214,350000,0,NA,NA
20191215,350000,0,NA,NA
20191216,350000,0,NA,NA
20191217,350000,0,NA,NA
20191218,350000,0,NA,NA
20191219,350000,0,NA,NA
20191220,350000,0,NA,NA
20191221,350000,0,NA,NA
20191222,350000,0,NA,NA
20191223,350000,0,NA,NA
20191224,350000,0,NA,NA
20191225,350000,0,NA,NA
20191226,350000,0,NA,NA
20191227,350000,0,NA,NA
20191228,350000,0,NA,NA
20191229,350000,0,NA,NA
20191230,350000,0,NA,NA
20191231,350000,0,NA,NA
20200101,350000,0,NA,NA
20200102,350000,0,NA,NA
20200103,350000,0,NA,NA
20200104,350000,1,NA,NA
20200105,350000,1,NA,NA
20200106,350000,1,NA,NA
20200107,350000,1,NA,NA
20200108,350000,1,NA,NA
20200109,350000,1,NA,NA
20200110,350000,1,NA,NA
20200111,350000,1,NA,NA
20200112,350000,1,NA,NA
20200113,350000,1,NA,NA
20200114,350000,2,NA,NA
20200115,350000,2,NA,NA
20200116,350000,2,NA,NA
20200117,350000,2,NA,NA
20200118,350000,3,NA,NA
20200119,350000,3,NA,NA
20200120,350000,3,NA,NA
20200121,350000,4,NA,NA
20200122,350000,4,NA,NA
20200123,350000,5,NA,NA
20200124,350000,10,NA,NA
20200125,350000,18,NA,NA
20200126,350000,35,NA,NA
20200127,350000,59,NA,NA
20200128,350000,82,NA,NA
20200129,350000,101,NA,NA
20200130,350000,120,NA,NA
20200131,350000,144,NA,NA
20200201,350000,159,NA,NA
20200202,350000,179,NA,NA
20200203,350000,194,NA,NA
20200204,350000,205,NA,NA
20200205,350000,215,NA,NA
20200206,350000,224,NA,NA
20200207,350000,239,NA,NA
20200208,350000,250,NA,NA
20200209,350000,261,NA,NA
20200210,350000,267,NA,NA
20200211,350000,272,NA,NA
20200212,350000,279,NA,NA
20200213,350000,281,NA,NA
20200214,350000,285,NA,NA
20200215,350000,287,NA,NA
20200216,350000,290,NA,NA
20200217,350000,292,NA,NA
20200218,350000,293,NA,NA
20200219,350000,293,NA,NA
20200220,350000,293,NA,NA
20200221,350000,293,NA,NA
20200222,350000,293,NA,NA
20200223,350000,293,NA,NA
20200224,350000,294,NA,NA
20200225,350000,294,NA,NA
20200226,350000,296,NA,NA
20200227,350000,296,NA,NA
20200228,350000,296,NA,NA
20200229,350000,296,NA,NA
20200301,350000,296,NA,NA
20200302,350000,296,NA,NA
20200303,350000,296,NA,NA
20200304,350000,296,NA,NA
20200305,350000,296,NA,NA
20200306,350000,296,NA,NA
20200307,350000,296,NA,NA
20200308,350000,296,NA,NA
20200309,350000,296,NA,NA
20200310,350000,296,NA,NA
20200311,350000,296,NA,NA
20200312,350000,296,NA,NA
20200313,350000,296,NA,NA
20200314,350000,296,NA,NA
20200315,350000,296,NA,NA
20200316,350000,296,NA,NA
20200317,350000,296,NA,NA
20200318,350000,296,NA,NA
20200319,350000,299,NA,NA
20200320,350000,303,NA,NA
20200321,350000,307,NA,NA
20200322,350000,313,NA,NA
20200323,350000,318,NA,NA
20200324,350000,322,NA,NA
20200325,350000,328,NA,NA
20200326,350000,331,NA,NA
20200327,350000,337,NA,NA
20200328,350000,338,NA,NA
20200329,350000,340,NA,NA
20200330,350000,343,NA,NA
20200331,350000,345,NA,NA
20200401,350000,345,NA,NA
20200402,350000,349,NA,NA
20200403,350000,350,NA,NA
20200404,350000,350,NA,NA
20200405,350000,350,NA,NA
20200406,350000,351,NA,NA
20200407,350000,351,NA,NA
20200408,350000,351,NA,NA
20200409,350000,351,NA,NA
20200410,350000,351,NA,NA
20200411,350000,352,NA,NA
20200412,350000,352,NA,NA
20200413,350000,353,NA,NA
20200414,350000,353,NA,NA
20200415,350000,353,NA,NA
20200416,350000,353,NA,NA
20200417,350000,354,NA,NA
20200418,350000,354,NA,NA
20200419,350000,354,NA,NA
20200420,350000,354,NA,NA
20200421,350000,354,NA,NA
20200422,350000,354,NA,NA
20200423,350000,354,NA,NA
20200424,350000,354,NA,NA
20200425,350000,354,NA,NA
20200426,350000,354,NA,NA
20200427,350000,354,NA,NA
20200428,350000,354,NA,NA
20200429,350000,354,NA,NA
20200430,350000,354,NA,NA
20200501,350000,354,NA,NA
20191210,330000,0,NA,NA
20191211,330000,0,NA,NA
20191212,330000,0,NA,NA
20191213,330000,0,NA,NA
20191214,330000,0,NA,NA
20191215,330000,0,NA,NA
20191216,330000,0,NA,NA
20191217,330000,0,NA,NA
20191218,330000,0,NA,NA
20191219,330000,0,NA,NA
20191220,330000,0,NA,NA
20191221,330000,0,NA,NA
20191222,330000,0,NA,NA
20191223,330000,0,NA,NA
20191224,330000,0,NA,NA
20191225,330000,0,NA,NA
20191226,330000,0,NA,NA
20191227,330000,0,NA,NA
20191228,330000,0,NA,NA
20191229,330000,0,NA,NA
20191230,330000,0,NA,NA
20191231,330000,0,NA,NA
20200101,330000,0,NA,NA
20200102,330000,0,NA,NA
20200103,330000,0,NA,NA
20200104,330000,0,NA,NA
20200105,330000,1,NA,NA
20200106,330000,1,NA,NA
20200107,330000,1,NA,NA
20200108,330000,1,NA,NA
20200109,330000,1,NA,NA
20200110,330000,2,NA,NA
20200111,330000,2,NA,NA
20200112,330000,3,NA,NA
20200113,330000,3,NA,NA
20200114,330000,5,NA,NA
20200115,330000,6,NA,NA
20200116,330000,8,NA,NA
20200117,330000,10,NA,NA
20200118,330000,12,NA,NA
20200119,330000,14,NA,NA
20200120,330000,17,NA,NA
20200121,330000,21,NA,NA
20200122,330000,25,NA,NA
20200123,330000,43,NA,NA
20200124,330000,62,NA,NA
20200125,330000,104,NA,NA
20200126,330000,128,NA,NA
20200127,330000,173,NA,NA
20200128,330000,296,NA,NA
20200129,330000,428,NA,NA
20200130,330000,537,NA,NA
20200131,330000,599,NA,NA
20200201,330000,661,NA,NA
20200202,330000,724,NA,NA
20200203,330000,829,NA,NA
20200204,330000,895,NA,NA
20200205,330000,954,NA,NA
20200206,330000,1006,NA,NA
20200207,330000,1048,NA,NA
20200208,330000,1075,NA,NA
20200209,330000,1092,NA,NA
20200210,330000,1117,NA,NA
20200211,330000,1131,NA,NA
20200212,330000,1145,NA,NA
20200213,330000,1155,NA,NA
20200214,330000,1162,NA,NA
20200215,330000,1167,NA,NA
20200216,330000,1171,NA,NA
20200217,330000,1172,NA,NA
20200218,330000,1173,NA,NA
20200219,330000,1175,NA,NA
